ms_subclass,lot_frontage,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,bldg_type,overall_qual,mas_vnr_area,exter_qual,foundation,bsmt_exposure,heating_qc,central_air,kitchen_qual,functional,fireplaces,garage_finish,garage_cars,garage_qual,paved_drive,wood_deck_sf,open_porch_sf,mo_sold,sale_price,total_sq_ft,total_bathroom,ga_oq_sf,lf_sf,op_sf3,op_oq3,oc_sf,kq_f_lf,pd_oq,gq_sf
60,4.2626798770413155,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,CollgCr,Norm,1Fam,7,0.0,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,0.0,4.795790545596741,6,12.269052139516223,7.976595409316577,3.5,16.335621130419007,12.224752093276683,28.716247574019253,10.625246485085315,9.585758558732051,4.948759890378168,2.70805020110221,5822.0
20,4.5217885770490405,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Sawyer,Norm,1Fam,6,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,4.406719247264253,0.0,10,11.918397239722838,7.726212650507529,1.0,15.720066576892672,12.236635797612456,0.0,0.0,9.335297611380566,5.209486152841421,2.5649493574615367,4532.0
120,3.9889840465642745,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Blmngtn,Norm,TwnhsE,7,4.290459441148391,1.3862943611198906,PConc,1.0986122886681098,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,3.0,1.0986122886681098,1.0986122886681098,4.795790545596741,2.833213344056216,2,12.176654133447505,7.886457270977689,2.0,16.305882330062484,11.85638040850742,26.430832927570336,8.610501368549889,9.495594499353297,4.672828834461906,2.70805020110221,5320.0
120,3.784189633918261,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Blmngtn,Norm,TwnhsE,7,2.833213344056216,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,5.056245805348308,0.0,5,12.10625783509458,7.955425088912672,2.0,16.025667922895607,11.716282548857688,0.0,0.0,9.564582358673212,4.465908118654584,2.70805020110221,5700.0
20,4.330733340286331,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NAmes,Norm,1Fam,6,5.497168225293202,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,1.0,1.0986122886681098,1.0986122886681098,0.0,0.0,4,11.969723533345908,7.9672801789422,1.5,15.46580342437546,12.28442623513897,0.0,0.0,9.758750756069444,0.0,2.5649493574615367,5768.0
60,4.290459441148391,None,1.0986122886681098,Lvl,1.3862943611198906,Corner,1.0986122886681098,CollgCr,Norm,1Fam,7,0.0,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,5.342334251964811,4.68213122712422,9,12.28765724080691,7.912423121473705,3.5,16.23128691610932,12.188728094687207,28.408999498999382,10.51058652847062,9.521568058002977,4.976733742420574,2.70805020110221,5460.0
60,4.454347296253507,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Somerst,Norm,1Fam,8,0.0,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,3.0,1.0986122886681098,1.0986122886681098,5.081404364984463,3.9318256327243257,5,12.437188334739655,8.01829613851552,2.5,17.047264739662378,12.460621836321009,27.965923115909657,10.150386692204734,9.62747051161485,5.14166355650266,2.833213344056216,6070.0
60,4.2626798770413155,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,CollgCr,Norm,1Fam,7,0.0,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,1.0986122886681098,0.0,4.6913478822291435,9,12.190964083849375,7.930925372483388,2.5,16.1474645322534,12.17906623316847,28.473828789826545,10.519888668850758,9.540075680658964,0.0,2.70805020110221,5562.0
60,4.143134726391533,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,Gilbert,Norm,1Fam,7,5.303304908059076,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,4.795790545596741,3.8918202981106265,9,12.15214958053555,7.823645930834952,2.5,15.846798214256394,11.950386532488096,27.340938082965796,9.708992194810465,9.43276366396591,4.8283137373023015,2.70805020110221,4996.0
50,3.828641396489095,Grvl,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Edwards,Norm,1Fam,5,0.0,1.0986122886681098,BrkTil,0.6931471805599453,1.0986122886681098,Y,0.6931471805599453,1.6094379124341003,0.0,1,1.0,1.0986122886681098,0.6931471805599453,5.337538079701318,0.0,7,11.661354090741,7.5688956634069955,2.0,14.812607152389036,11.375053235961534,0.0,0.0,9.514363204016016,0.0,1.791759469228055,3872.0
20,4.146304301152812,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NWAmes,Feedr,1Fam,6,6.113682179832232,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,1.0986122886681098,1,2.0,1.0986122886681098,1.0986122886681098,0.0,3.295836866004329,6,11.870606902224587,7.884952945759814,2.5,15.945432382377232,12.014937563474652,26.91182606981251,8.633552992532433,9.49408972140025,5.520660597691477,2.5649493574615367,5312.0
20,4.110873864173311,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NAmes,Norm,1Fam,5,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,1.0,1.0986122886681098,1.0986122886681098,0.0,4.394449154672439,5,11.686887175419702,7.5310163320779155,1.0,14.760319162150832,11.624833498772443,26.97346662041242,9.210440366976517,9.476466781462246,0.0,2.3978952727983707,3728.0
50,4.110873864173311,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NAmes,Norm,1Fam,6,0.0,1.0986122886681098,CBlock,0.6931471805599453,0.6931471805599453,Y,1.0986122886681098,1.6094379124341003,0.0,1,1.0,1.0986122886681098,1.0986122886681098,0.0,0.0,4,11.755879486687116,7.665284718471351,1.0,14.93721450358014,11.759168164863146,0.0,0.0,9.274347501950475,0.0,2.5649493574615367,4264.0
60,4.189654742026425,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Somerst,Norm,1Fam,6,0.0,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,1.0986122886681098,0.0,3.9889840465642745,2,12.210194140489344,7.853604813097837,2.5,16.066598230475297,12.027609634962902,27.529941078021444,9.345657668923812,9.462731997649378,0.0,2.5649493574615367,5148.0
30,4.110873864173311,Grvl,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Edwards,Feedr,1Fam,2,0.0,1.0986122886681098,BrkTil,0.6931471805599453,1.0986122886681098,N,1.0986122886681098,1.6094379124341003,0.0,1,1.0,0.6931471805599453,0.0,0.0,0.0,2,10.463131911491967,6.904750769961838,1.0,12.972175169937268,10.998108553267764,0.0,0.0,8.002694162283937,0.0,0.0,996.0
60,4.477336814478207,None,1.0986122886681098,Lvl,1.3862943611198906,Corner,1.0986122886681098,NWAmes,Norm,1Fam,7,5.1298987149230735,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.3862943611198906,1.0986122886681098,2,4.0,1.0986122886681098,1.0986122886681098,0.0,2.833213344056216,12,12.586223364451623,8.357259153499912,3.0,17.483765812884243,12.822935256095786,27.84366204003084,8.610501368549889,10.302968122297036,5.855071922202427,2.70805020110221,8520.0
160,3.091042453358316,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,BrDale,Norm,Twnhs,6,4.852030263919617,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,1.0,1.0986122886681098,1.0986122886681098,0.0,0.0,9,11.571203807011969,7.293697720601438,1.5,14.719567157093879,10.337572510881479,0.0,0.0,9.084890521258767,0.0,2.5649493574615367,2940.0
30,4.553876891600541,None,1.3862943611198906,Lvl,1.3862943611198906,Corner,1.0986122886681098,Sawyer,Feedr,1Fam,4,0.0,1.0986122886681098,BrkTil,0.6931471805599453,1.0986122886681098,N,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,0.0,4.394449154672439,0.0,6,11.350418300109132,7.256297239690681,1.0,14.728660763544129,11.798893569417674,0.0,0.0,8.642062173462106,0.0,0.0,2832.0
20,4.867534450455582,None,1.3862943611198906,Lvl,1.3862943611198906,Corner,1.0986122886681098,NridgHt,Norm,1Fam,8,5.602118820879701,1.3862943611198906,PConc,1.3862943611198906,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,3.0,1.0986122886681098,1.0986122886681098,5.389071729816501,5.214935757608986,9,12.565497305532237,8.138856750696325,3.0,16.77051421805453,12.998379405621321,29.625180364626456,11.447821450638182,9.748061059204817,5.556828061699537,2.833213344056216,6848.0
120,3.9889840465642745,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NPkVill,Norm,TwnhsE,6,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,0.0,4.02535169073515,7,11.755879486687116,7.668093709082406,2.0,15.546160464894598,11.637926830133031,27.010211459989304,9.382695764458287,9.2771575450135,4.672828834461906,2.5649493574615367,4276.0
20,4.330733340286331,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Somerst,Norm,1Fam,7,0.0,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,1.0986122886681098,0.0,5.351858133476067,6,12.256770512686108,7.890208213109961,2.0,16.190114034298343,12.20732685867594,29.016608784900605,11.184851860891301,9.499346567390095,0.0,2.70805020110221,5340.0
120,4.143134726391533,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,NridgHt,Norm,TwnhsE,8,6.159095388491933,1.6094379124341003,PConc,1.3862943611198906,1.3862943611198906,Y,1.3862943611198906,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,5.225746673713202,4.948759890378168,4,12.520887034998584,8.01862546504575,1.5,16.4744646981154,12.145435836139471,28.996530838156122,11.179980998444357,9.627799924932715,5.231108616854587,2.833213344056216,6072.0
60,4.68213122712422,None,1.0986122886681098,HLS,1.3862943611198906,Corner,1.0986122886681098,Timber,Norm,1Fam,8,0.0,1.3862943611198906,PConc,1.0986122886681098,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,0.0,5.262690188904886,1,12.48736056891218,7.901377353792616,3.5,16.397180951832123,12.573839347853667,28.960516528005307,11.495830169541591,9.510519035757246,5.3706380281276624,2.833213344056216,5400.0
50,4.110873864173311,Grvl,1.3862943611198906,Lvl,1.3862943611198906,Corner,1.0986122886681098,IDOTRR,Artery,1Fam,4,0.0,0.6931471805599453,CBlock,0.6931471805599453,0.6931471805599453,Y,1.0986122886681098,0.6931471805599453,0.0,1,1.0,1.0986122886681098,0.0,2.70805020110221,5.356586274672012,9,10.819798284210286,7.721348612617949,2.0,14.683149136145113,11.815257205114566,28.514573889286815,9.510815266226716,7.721348612617949,0.0,0.0,4510.0
50,4.110873864173311,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,OldTown,Artery,1Fam,5,0.0,1.0986122886681098,PConc,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,1.0,1.0986122886681098,1.0986122886681098,0.0,0.0,6,11.842236406331555,7.757478766584179,3.0,15.397174520360046,11.851402832828649,0.0,0.0,9.548881894718772,0.0,2.3978952727983707,4676.0
60,4.626931677769604,None,1.0986122886681098,Bnk,1.3862943611198906,Inside,1.0986122886681098,Veenker,Norm,1Fam,7,5.60947179518496,1.3862943611198906,PConc,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,0.0,4.605170185988092,2,12.611541086966115,8.223358899479258,3.5,16.50405501969472,12.840191960030417,29.264391503619386,10.432879745875956,9.832582139020353,5.315174483614459,2.70805020110221,7452.0
80,4.330733340286331,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NAmes,Norm,1Fam,8,0.0,1.3862943611198906,CBlock,1.3862943611198906,1.0986122886681098,Y,1.3862943611198906,1.6094379124341003,1.3862943611198906,2,2.0,1.0986122886681098,1.0986122886681098,5.598421958998375,4.718498871295094,7,12.75130259456002,8.446126742982377,3.5,16.813212141154526,12.763402966631915,30.047266169546244,10.94787242191776,10.391852820371936,6.516193076042964,2.833213344056216,9312.0
20,4.30406509320417,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,CollgCr,Norm,1Fam,8,6.253828811575473,1.3862943611198906,PConc,1.3862943611198906,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,4.795790545596741,3.58351893845611,6,12.337105293891872,8.054840221101024,2.0,16.316049139974567,12.344986402210568,27.71891589010221,9.793728488543389,9.664024052354822,4.990432586778736,2.833213344056216,6296.0
80,4.330733340286331,None,1.0986122886681098,Lvl,1.3862943611198906,Corner,1.0986122886681098,Gilbert,Norm,1Fam,7,5.297316866214453,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,4.61512051684126,0.0,10,12.016732516077072,7.483806687665835,2.5,15.420619313104874,11.80074002864466,0.0,0.0,9.09279480812114,5.017279836814924,2.70805020110221,3556.0
70,4.060443010546419,Grvl,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,OldTown,Norm,1Fam,4,0.0,1.0986122886681098,CBlock,0.6931471805599453,0.6931471805599453,N,1.0986122886681098,1.6094379124341003,0.0,1,1.0,1.0986122886681098,1.0986122886681098,0.0,5.153291594497779,9,11.580593459194764,7.608374474380783,1.0,14.341280556216084,11.65093805202827,27.97112869664969,9.306468399070404,8.994296557777195,0.0,2.1972245773362196,4028.0
120,3.7376696182833684,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,StoneBr,Norm,TwnhsE,8,0.0,1.3862943611198906,PConc,1.0986122886681098,1.3862943611198906,Y,1.3862943611198906,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,0.0,4.795790545596741,8,12.563750586299374,8.066835314417336,2.5,16.670992747521368,11.780101212588786,28.987056214192286,11.025832643730768,9.676022175572895,4.820281565605037,2.833213344056216,6372.0
30,4.110873864173311,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,IDOTRR,Norm,1Fam,4,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,N,1.0986122886681098,1.6094379124341003,0.0,0,0.0,0.0,0.0,0.0,6.261491684321042,11,10.460270761075149,7.273092595999522,1.0,0.0,11.366754528799243,28.0767766417757,10.41849442269534,8.881975184248867,0.0,0.0,0.0
20,4.204692619390966,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,NAmes,Norm,1Fam,5,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,1.0,1.0986122886681098,1.0986122886681098,0.0,0.0,11,11.652696102959753,7.509335266016592,1.0,14.781185943930371,11.698450219377929,0.0,0.0,9.118334726180159,0.0,2.3978952727983707,3648.0
120,3.92395157629342,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Blmngtn,Norm,TwnhsE,8,3.713572066704308,1.3862943611198906,PConc,1.3862943611198906,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,4.969813299576001,3.044522437723423,5,12.278397958261774,7.912056888179006,2.0,15.98259672400696,11.815688742206113,26.730803835681467,9.234154550075438,9.52120171737537,4.607168188650764,2.833213344056216,5458.0
70,4.23410650459726,Grvl,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,OldTown,Norm,1Fam,7,0.0,1.0986122886681098,BrkTil,0.6931471805599453,0.6931471805599453,Y,1.0986122886681098,1.3862943611198906,0.0,1,1.0,1.0986122886681098,0.0,3.2188758248682006,3.367295829986474,6,12.100161978566867,7.869783902530146,2.0,15.190590522135977,12.088915039252056,26.940409647908467,9.170039075202657,9.948891035989977,0.0,0.0,5232.0
120,4.060443010546419,None,1.0986122886681098,Lvl,1.3862943611198906,Corner,1.0986122886681098,StoneBr,Norm,TwnhsE,8,0.0,1.3862943611198906,PConc,1.0986122886681098,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,1.0986122886681098,0.0,4.007333185232471,6,12.264346270624157,8.003363058629947,2.5,16.351566570948894,12.046085801713657,27.998070045719164,10.227344839931181,9.612533466213927,0.0,2.833213344056216,5980.0
60,3.9318256327243257,None,1.0986122886681098,HLS,1.3862943611198906,CulDSac,1.0986122886681098,Gilbert,Norm,1Fam,8,5.37989735354046,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,0.0,4.787491742782046,1,12.429220196836383,8.051659556841953,2.5,16.39798309910106,11.963370312187111,28.933146292990735,11.017464530831475,9.660842578559068,4.61512051684126,2.833213344056216,6276.0
50,3.970291913552122,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,BrkSide,Norm,1Fam,5,0.0,1.0986122886681098,BrkTil,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,1.0,1.0986122886681098,1.0986122886681098,0.0,0.0,8,11.91170829631447,7.870547844507712,1.0,14.895704600638059,11.821417010619875,0.0,0.0,9.661989075499939,4.653960350157523,2.3978952727983707,5236.0
60,4.3254562831854875,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Gilbert,Norm,1Fam,6,0.0,1.0986122886681098,PConc,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,5.41610040220442,4.442651256490317,6,12.144202560946876,7.796469243086058,3.5,15.65392569271727,12.108203995630642,27.818990721792513,9.806150319647172,9.405578154036684,5.011967739330034,2.5649493574615367,4862.0
30,4.110873864173311,Grvl,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,OldTown,Norm,1Fam,3,0.0,1.0986122886681098,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,1.0,0.6931471805599453,0.0,0.0,4.330733340286331,10,11.510933482289435,7.2633296174768365,1.0,14.277443582314522,11.356984850832577,26.105373916463634,7.613818684808629,9.34215779659637,0.0,0.0,1426.0
70,4.110873864173311,Grvl,1.3862943611198906,Bnk,1.3862943611198906,Inside,1.0986122886681098,OldTown,Norm,1Fam,7,0.0,1.0986122886681098,BrkTil,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,0.6931471805599453,0.0,3.8918202981106265,7,11.979805470779858,8.09346227450118,1.5,16.59584526495374,12.187506353656296,28.150671104076398,9.708992194810465,10.172636441606745,0.0,2.0794415416798357,6544.0
80,4.219507705176107,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,Gilbert,Norm,1Fam,7,0.0,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,4.61512051684126,0.0,6,12.12541016250223,7.472500744737558,3.5,15.40930697756133,11.67663318757339,0.0,0.0,9.081483749851179,4.90527477843843,2.70805020110221,3516.0
60,4.248495242049359,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,CollgCr,Norm,1Fam,8,5.602118820879701,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.3862943611198906,1.6094379124341003,0.6931471805599453,2,3.0,1.0986122886681098,1.0986122886681098,0.0,5.003946305945459,11,12.52815976788113,8.308199063206446,2.5,17.153585837116434,12.542062623026004,29.921069909577273,11.235550095507087,9.917439766154132,5.337538079701318,2.833213344056216,8112.0
160,3.2188758248682006,None,1.3862943611198906,Lvl,1.3862943611198906,Corner,1.0986122886681098,NPkVill,Norm,TwnhsE,6,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,3.8918202981106265,0.0,7,11.951186847493476,7.763446388727362,3.5,15.641555666208134,10.941092854629048,0.0,0.0,9.554851637414007,3.8918202981106265,2.5649493574615367,4704.0
20,4.430816798843313,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,Mitchel,Norm,1Fam,5,5.176149732573829,1.0986122886681098,CBlock,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,0.0,2.833213344056216,3,11.982935344196433,7.860570785538664,2.0,15.69219939107384,12.27903031348048,26.353143894659866,7.601402334583733,9.469700127423375,5.117993812416755,2.3978952727983707,5184.0
60,4.454347296253507,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NAmes,Norm,1Fam,5,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,0.0,3.4965075614664802,7,11.967187086434018,7.6783263565068856,1.5,15.461087709915464,12.120520203776788,26.49932640483746,8.294299608857235,9.469700127423375,5.14166355650266,2.3978952727983707,4320.0
20,4.343805421853684,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Mitchel,Norm,1Fam,8,0.0,1.3862943611198906,PConc,1.3862943611198906,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,1.0986122886681098,1,2.0,1.0986122886681098,1.0986122886681098,4.867534450455582,4.174387269895637,2,12.560247968016562,8.155649270366002,4.0,16.41274785053763,12.486099239439817,28.624969444344444,10.397238225511654,9.764857469366598,5.720311776607412,2.833213344056216,6964.0
90,4.219507705176107,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Edwards,Feedr,Duplex,5,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,0,0.0,0.0,0.0,0.0,4.2626798770413155,9,11.890683588496984,8.152774052744075,5.0,0.0,12.357182993944551,28.705953469390423,9.076923258535832,10.098437369479555,0.0,0.0,0.0
80,4.454347296253507,None,1.0986122886681098,Lvl,1.3862943611198906,Corner,1.0986122886681098,SawyerW,Norm,1Fam,7,0.0,1.3862943611198906,PConc,1.0986122886681098,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,4.61512051684126,3.5263605246161616,2,12.34148164933907,7.904703913873747,2.5,16.00722408845111,12.346990441388382,27.20951208772329,9.334326351757174,9.51384657977485,5.14166355650266,2.70805020110221,5418.0
20,4.605170185988092,None,1.0986122886681098,Lvl,1.3862943611198906,FR3,1.0986122886681098,BrkSide,Feedr,1Fam,4,0.0,1.0986122886681098,PConc,0.0,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,1.0,1.0986122886681098,1.0986122886681098,0.0,0.0,4,11.277215789596893,7.370734293290908,1.0,14.391189215903426,11.965230901044176,0.0,0.0,9.316104806047981,0.0,2.1972245773362196,3175.6
50,4.110873864173311,None,1.3862943611198906,Lvl,1.3862943611198906,Corner,1.0986122886681098,OldTown,Norm,1Fam,4,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.3862943611198906,0.0,1,2.0,1.0986122886681098,1.0986122886681098,0.0,0.0,8,11.763691965388299,7.796880342783522,3.0,15.545791884980972,11.890820658354851,0.0,0.0,9.742438131017714,0.0,2.1972245773362196,4864.0
60,4.442651256490317,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,NoRidge,Norm,1Fam,8,5.493061443340548,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,3.0,1.0986122886681098,1.0986122886681098,5.351858133476067,3.4657359027997265,2,12.563750586299374,8.013343181386672,3.5,16.878041343825863,12.4438328511786,27.473023535593065,9.672374831572242,9.62251624577579,5.1298987149230735,2.833213344056216,6040.0
60,4.48863636973214,None,1.0986122886681098,Lvl,1.3862943611198906,Corner,1.0986122886681098,Gilbert,Norm,1Fam,6,0.0,1.0986122886681098,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,5.53338948872752,3.4339872044851463,7,12.15214958053555,7.845416036592485,2.5,15.789516720072939,12.322365682801191,26.93627063338861,8.776630098427717,9.454540665816003,5.176149732573829,2.5649493574615367,5106.0
20,4.330733340286331,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NAmes,Norm,1Fam,5,4.948759890378168,1.0986122886681098,Slab,0.0,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,2,1.0,1.0986122886681098,1.0986122886681098,5.342334251964811,0.0,8,11.541522639947903,7.099201743553092,1.5,15.131060782885086,11.415874771350133,0.0,0.0,8.707978826622321,0.0,2.3978952727983707,2420.0
50,3.9889840465642745,None,1.3862943611198906,Lvl,1.3862943611198906,Corner,1.0986122886681098,BrkSide,Feedr,1Fam,5,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,1.0,1.0986122886681098,1.0986122886681098,0.0,0.0,3,11.763691965388299,7.8636512654486515,1.5,15.367107682617805,11.833565894429414,0.0,0.0,9.65509029374725,0.0,2.3978952727983707,5200.0
50,4.276666119016055,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,NAmes,Norm,1Fam,5,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,1.0,1.0986122886681098,1.0986122886681098,5.303304908059076,0.0,6,11.957617696467539,7.987864096085687,2.0,15.513164638002907,12.250209141018258,0.0,0.0,9.779340559793246,4.962844630259907,2.3978952727983707,5888.0
